model,eviews,AS,PS,AI,BL,stata,vscode,vmware,vivado,unreal,windows_common,word,inventor,premiere,macos_common,linux_common,pycharm,origin,quartus,solidworks,davinci_macos,excel_macos,fruitloops,CAD,powerpoint_windows,matlab,AVG
qwen3-vl-32b-triple,,,,,,,,,,,,,,51.9,63.1,72,69.2,38.7,60,,,,,,,,
